image,landmark,x,y,z,visibility
frame3.png,NOSE,505.19073486328125,437.43048191070557,0.04149016737937927,0.991934061050415
frame3.png,LEFT_EYE_INNER,503.7884521484375,431.6065263748169,0.029566925019025803,0.9839138984680176
frame3.png,LEFT_EYE,502.4345397949219,431.2739324569702,0.029504138976335526,0.9828135967254639
frame3.png,LEFT_EYE_OUTER,502.31014251708984,430.3236150741577,0.02949141524732113,0.9783381819725037
frame3.png,RIGHT_EYE_INNER,508.4801483154297,433.2763624191284,0.03207819536328316,0.9935380816459656
frame3.png,RIGHT_EYE,509.9281692504883,433.8219881057739,0.031956713646650314,0.9962109327316284
frame3.png,RIGHT_EYE_OUTER,511.2847900390625,434.33671474456787,0.03189074993133545,0.9972206354141235
frame3.png,LEFT_EAR,498.77368927001953,432.9300355911255,-0.011663676239550114,0.9901940226554871
frame3.png,RIGHT_EAR,515.101432800293,439.68469619750977,-0.0007158095249906182,0.9972791075706482
frame3.png,MOUTH_LEFT,503.63758087158203,443.8472270965576,0.03092702105641365,0.9856141209602356
frame3.png,MOUTH_RIGHT,506.8330383300781,443.95198345184326,0.03323385491967201,0.9938936829566956
frame3.png,LEFT_SHOULDER,463.1494903564453,459.7092533111572,-0.034556515514850616,0.9998780488967896
frame3.png,RIGHT_SHOULDER,530.9511566162109,472.2304058074951,-0.004125059582293034,0.999976634979248
frame3.png,LEFT_ELBOW,453.97605895996094,517.2603178024292,-0.018372539430856705,0.8679003715515137
frame3.png,RIGHT_ELBOW,533.7857818603516,528.0186796188354,0.0032020718790590763,0.9084481000900269
frame3.png,LEFT_WRIST,460.4181671142578,548.2639932632446,0.02180856093764305,0.12965606153011322
frame3.png,RIGHT_WRIST,507.6024627685547,559.7981357574463,0.014036433771252632,0.6838647127151489
frame3.png,LEFT_PINKY,459.13612365722656,554.834246635437,0.02709013596177101,0.11339733749628067
frame3.png,RIGHT_PINKY,502.2592544555664,568.5989570617676,0.012909102253615856,0.6062082648277283
frame3.png,LEFT_INDEX,466.7649459838867,551.6714286804199,0.021607285365462303,0.11161190271377563
frame3.png,RIGHT_INDEX,497.1565246582031,566.5214681625366,0.008688205853104591,0.5737276077270508
frame3.png,LEFT_THUMB,470.01827239990234,549.6985673904419,0.021539784967899323,0.10122103244066238
frame3.png,RIGHT_THUMB,498.1716537475586,562.6790857315063,0.01210973784327507,0.5251656174659729
frame3.png,LEFT_HIP,448.19820404052734,540.5248975753784,-0.015086093917489052,0.9998251795768738
frame3.png,RIGHT_HIP,484.8818588256836,550.6563520431519,0.014988822862505913,0.9999183416366577
frame3.png,LEFT_KNEE,462.6116180419922,617.7619171142578,0.04371275752782822,0.9694992899894714
frame3.png,RIGHT_KNEE,471.48120880126953,621.84166431427,0.049744460731744766,0.9058898687362671
frame3.png,LEFT_ANKLE,459.6059799194336,693.0473184585571,0.07212965190410614,0.9898507595062256
frame3.png,RIGHT_ANKLE,456.5370559692383,698.9117860794067,0.070423923432827,0.980776309967041
frame3.png,LEFT_HEEL,463.4668731689453,706.991286277771,0.07366777211427689,0.9890963435173035
frame3.png,RIGHT_HEEL,455.5356216430664,712.6657676696777,0.07195203006267548,0.9837940335273743
frame3.png,LEFT_FOOT_INDEX,438.83289337158203,699.7823667526245,0.05717919394373894,0.9535261392593384
frame3.png,RIGHT_FOOT_INDEX,443.2253646850586,707.9547786712646,0.0561869814991951,0.9172794818878174
frame27.png,NOSE,479.71256256103516,502.8806734085083,0.2105463296175003,0.24427390098571777
frame27.png,LEFT_EYE_INNER,479.830322265625,499.34449195861816,0.20458689332008362,0.125381737947464
frame27.png,LEFT_EYE,478.2908630371094,499.46160793304443,0.20449833571910858,0.13687188923358917
frame27.png,LEFT_EYE_OUTER,476.7472839355469,499.8123550415039,0.20458301901817322,0.11397457122802734
frame27.png,RIGHT_EYE_INNER,484.73339080810547,498.6644983291626,0.20893433690071106,0.1988966315984726
frame27.png,RIGHT_EYE,487.0616149902344,498.5250234603882,0.20878717303276062,0.29011866450309753
frame27.png,RIGHT_EYE_OUTER,489.3262481689453,498.2035446166992,0.20868976414203644,0.32554203271865845
frame27.png,LEFT_EAR,479.49432373046875,499.96509075164795,0.16355395317077637,0.19518503546714783
frame27.png,RIGHT_EAR,498.1187057495117,497.35806941986084,0.18246732652187347,0.2915727198123932
frame27.png,MOUTH_LEFT,479.6569061279297,504.7354745864868,0.1984391063451767,0.13784795999526978
frame27.png,MOUTH_RIGHT,485.73089599609375,504.30413246154785,0.20305757224559784,0.17167051136493683
frame27.png,LEFT_SHOULDER,460.87467193603516,502.8502035140991,0.12202818691730499,0.9988665580749512
frame27.png,RIGHT_SHOULDER,538.3643341064453,503.95883560180664,0.1258530169725418,0.9992282390594482
frame27.png,LEFT_ELBOW,460.1435852050781,543.4845542907715,0.08001597970724106,0.3233567774295807
frame27.png,RIGHT_ELBOW,564.4007110595703,557.202959060669,0.10238102823495865,0.5351417660713196
frame27.png,LEFT_WRIST,464.58972930908203,598.9404916763306,0.06269253045320511,0.34501972794532776
frame27.png,RIGHT_WRIST,556.8624114990234,594.1619110107422,0.11994360387325287,0.40991711616516113
frame27.png,LEFT_PINKY,462.08152770996094,611.0642910003662,0.0632476657629013,0.3780653476715088
frame27.png,RIGHT_PINKY,556.236572265625,605.728497505188,0.11775052547454834,0.34597060084342957
frame27.png,LEFT_INDEX,469.3020248413086,611.3659858703613,0.06421496719121933,0.37227922677993774
frame27.png,RIGHT_INDEX,541.995964050293,607.7166795730591,0.12073361873626709,0.3163067698478699
frame27.png,LEFT_THUMB,472.581787109375,606.6404914855957,0.06415490806102753,0.37602031230926514
frame27.png,RIGHT_THUMB,539.0665817260742,605.1077699661255,0.12080396711826324,0.3484908938407898
frame27.png,LEFT_HIP,478.58158111572266,556.172604560852,0.0008089649491012096,0.9995924830436707
frame27.png,RIGHT_HIP,535.0119781494141,555.9866523742676,-0.0012119318125769496,0.9997884631156921
frame27.png,LEFT_KNEE,482.46410369873047,620.8690309524536,0.07761330902576447,0.955101728439331
frame27.png,RIGHT_KNEE,543.3921051025391,634.2010688781738,0.055055566132068634,0.9708024859428406
frame27.png,LEFT_ANKLE,494.55257415771484,702.78639793396,0.08236712962388992,0.9866710305213928
frame27.png,RIGHT_ANKLE,546.9191741943359,710.9614706039429,0.06123792380094528,0.987301230430603
frame27.png,LEFT_HEEL,501.3941192626953,715.9151458740234,0.08095553517341614,0.985031008720398
frame27.png,RIGHT_HEEL,541.8071746826172,722.7480411529541,0.061112742871046066,0.9816023707389832
frame27.png,LEFT_FOOT_INDEX,481.62757873535156,712.4409770965576,0.04899090901017189,0.9269018173217773
frame27.png,RIGHT_FOOT_INDEX,539.559440612793,725.0917339324951,0.03262219578027725,0.8974319696426392
frame33.png,NOSE,488.5517883300781,264.39937591552734,-0.010839839465916157,0.9977012276649475
frame33.png,LEFT_EYE_INNER,492.8926086425781,256.20293140411377,0.005067944526672363,0.9967128038406372
frame33.png,LEFT_EYE,495.9271240234375,255.91623544692993,0.00488250283524394,0.9963493347167969
